,Unnamed: 0,name,id,review
1537,1537,Mr. Obanyaki,HL2NK9D3dLFL71kv5AxPWA,yum  obanyaki galore  about  flavors offered in the classic round shape or the fish shape  ask for the freshly made hot ones
1538,1538,Two Pigs Fly,4p09b_RLKrs3534UpmAYlA,great place to grab a bite and hangout something for everyone when it comes to food the have pizza burgers indian and thai the burgers are loaded with
1539,1539,Two Pigs Fly,4p09b_RLKrs3534UpmAYlA,i just love this place try the chicken tiki it is sooooo good bees  for  pints green curry is exceptional the kitchen concept is so refreshing  
1540,1540,Two Pigs Fly,4p09b_RLKrs3534UpmAYlA,this place has pints deal buy one get one free its located in cool area and close to lakusa place i liked it
1541,1541,YAYOI,gi4uAsnpBxE1UeXcTIJktQ,teishoku restaurant translates to set menu with a main several small sides rice and miso soup i upgraded the miso soup to kaijiru clear clam soup
1542,1542,YAYOI,gi4uAsnpBxE1UeXcTIJktQ, for the rice with breaded katsu ebi and sliced beef just wasnt worth the quality this reminded me why i hardly eat japanese food in singapore id
1543,1543,YAYOI,gi4uAsnpBxE1UeXcTIJktQ,this restaurant never fails to satisfy my appetite the hire katsu is so moist and perfectly fried the chicken  ebo fry is also authentically japanese
1544,1544,Zenso,49zI2KJ2Fp4mfaqfKeR1UA,great place for lunch and people watching good service and exceptional foodseems to be a student hang out as well as tourists and locals red curry was
1545,1545,Zenso,49zI2KJ2Fp4mfaqfKeR1UA,really nice shop on bencoolen near middle road with quite a following of young office workers at lunchtime i was lucky enough to snag a small table indoors
1546,1546,Zenso,49zI2KJ2Fp4mfaqfKeR1UA,went to this place since i always visit the thai restaurant next to this thai gold and thought why not try something different overall the food was
1547,1547,Eighteen Chefs,i24vDcg7FPx7LN6ZY5lzkg,eighteen chefs closes at  on a friday nightsaturday morning how awesome is thatat  on a friday night steff was worried we wouldnt be able to
1548,1548,Eighteen Chefs,i24vDcg7FPx7LN6ZY5lzkg,yay for the fast service and chiming on mels review it was interesting to find it opens till  on weekendsordered the tom yum oglio pasta saw the
1549,1549,Come In Hokkaido,fjTegClFkA3nPqZPROt61Q,located at the entrance of meidiya supermarket this take out ice cream counter serves a very yummy melon soft serve ice cream for less than  the
1550,1550,Ho-Jiak,0QsHkTreffTftaIdGRg5Cg,located  mins away from where i work is this little cafeliked setting where they sell japanese bentoive been craving some japanese curry and decided
1551,1551,Ho-Jiak,0QsHkTreffTftaIdGRg5Cg,i am new to yelp so forgive me if this review is not detailed or informative enoughmy friend and i have been waiting for a day to go down and try this
1552,1552,Umi Sushi,9ZgwlhhkMSm7y6HpfME2Ww,umi sushi is a small sushi bar at which you can buy sushi per type or mixed in a plate with different kinds of sushi i took a small plate  pieces for
1553,1553,Umi Sushi,9ZgwlhhkMSm7y6HpfME2Ww,its ok for when i have a sushi craving and dont want to spend much and i want it quick its actually  counters side by side with the sushi display in
1554,1554,Daikokuya Ramen Dining,EDRSBLasOXQUFPtZhKkKxg,stick with the ramen the sides are average to not that good if you are very picky the ramen is quite value for money and comes in  sizes regular and
1555,1555,Daikokuya Ramen Dining,EDRSBLasOXQUFPtZhKkKxg,renamed as menya koji as of now it continues to offer the same menu under daikokuya the cha shu shoyu ramen was slightly more saltier than the other
1556,1556,Daikokuya Ramen Dining,EDRSBLasOXQUFPtZhKkKxg,not impressed at all burnt gyoza soup base was light and bland which was suppose to be normal not coming back
1557,1557,Pepper Lunch,okmM-eopem0fkeoFRLXMEQ,we came here to squeeze in what we thought would be japanese fast food for a quick lunch between the ducktour and bus to sentosa  i was a bit weirded out
1558,1558,Pecori Japanese Egg Restaurant,ajuZySWDu_YyYDJ-CMFXvw,located in the basement near the supermarket is this omu rice shop it has a very small kitchen which you can watch them prepare your foodeach main
1559,1559,Pecori Japanese Egg Restaurant,ajuZySWDu_YyYDJ-CMFXvw,a nice and simple japanese omurice shop many choices just a tad pricey considering the simple environment though the food is a very homecooked kind of
1560,1560,Pecori Japanese Egg Restaurant,ajuZySWDu_YyYDJ-CMFXvw,finally made it to meidiya after over a year in singapore and it was well worth the trip in the us large ethnic supermarkets are typically supported by a
1561,1561,Shin-Do,LEJAEU7Sa6QTM_ve6lLLAQ,location conveniently located at basement  of century square mall this is a new japanese casual dining restaurant that took over from the previous
1562,1562,Shin-Do,LEJAEU7Sa6QTM_ve6lLLAQ,in my opinion this is the only place in tampines with decent and reliably good ramen the soup is flavourful without being too salty and the noodles are
1563,1563,Shin-Do,LEJAEU7Sa6QTM_ve6lLLAQ,i really love this place for their wonderful ramen the broth is not as heavy as musashi or keisuke and it works perfectly without coming off as bland or
1564,1564,Osaka Ohsho,2Z1Y3DroUaRk0Tknz6WKBw,a nice little restaurant under raffles city shopping centre  servers were pretty good and prompt  they use an ipad for you to enter what you want and
1565,1565,Osaka Ohsho,2Z1Y3DroUaRk0Tknz6WKBw,its average food something to fill the stomach the gyoza is decent at least it is not oily and the skin is crispy go for the gyoza not the best but
1566,1566,Osaka Ohsho,2Z1Y3DroUaRk0Tknz6WKBw,i really enjoyed dining here the ordering process is through a tablet then the food gets delivered quickly there is a varied selection of fried rice
1567,1567,J K Don,etaIoVReIhMnbvL3-MW9ew,j k don is a small eatery near the entrance of shaw towers that serves japanese and korean cuisine they specialize in ramen japanese curry beef bulgogi
1568,1568,Coco Ichibanya,cms6QxhbYoEcQNGjvvbqsA,service is prompt waiter constantly checks on the tables and i like it how they allow diners to  personalize their curry but the omu rice looks too good
1569,1569,Coco Ichibanya,cms6QxhbYoEcQNGjvvbqsA,the good reviews held true for me when we dined there tonightthey allow you to choose your spice level and if youre the type who enjoy the spice of
1570,1570,Coco Ichibanya,cms6QxhbYoEcQNGjvvbqsA,never heard of this place before and decided to tried their chicken cutlet curry rice for the first time and its really good i really like the fact that
1571,1571,Wow Tako,Xdy0Em7GK-lrkUmcK8hN0w,before dinner i went here to get some snacks  from the conversations i had with the staffs they do not have the octopus  apparently the supplier of the
1572,1572,Bazuka Yakibuta,L7D6b1NuE27_9JLDxKYzew,bazuka yakibuta positions itself as a japanese place but really theyre just selling jazzed up char siew siew yoke cantonese style sweet roast pork and
1573,1573,Bazuka Yakibuta,L7D6b1NuE27_9JLDxKYzew,it was a small takeaway located at the basement of the shopping mall it offered crackling or  caramel roast pork its signature donburi was made of the
1574,1574,Bazuka Yakibuta,L7D6b1NuE27_9JLDxKYzew,we missed bazuka yakibutas crackling pork and char siew rice bowl at the creatory event last year  we were told that theyd be opening a new outlet in
1575,1575,Yonehachi,q406QMEyyt76f0ODJo7WQA,displayed as okowa yonehachi specialized in okowa rice where rice are mixed with plum peanuts mushroom or pork this rice can be eaten as it is or
1576,1576,Yonehachi,q406QMEyyt76f0ODJo7WQA,restaurant is located within the basement area of takashimaya dept store with much of an open concept food portions were small and overpricedpaid 
1577,1577,Yonehachi,q406QMEyyt76f0ODJo7WQA,the rice is certainly special is this place more of a sticky rice with different ingredients served in a bento style with your choice of meats for around
1578,1578,Botejyu San,Ov6cPkb9FDxE8ooUjmfwlA,great gyoza love the thin crispy layer of flour that lined the gyozas it has a nice fragrant charred tastetheir signature dish is a cross between a
1579,1579,Botejyu San,Ov6cPkb9FDxE8ooUjmfwlA,i was fortunate enough to chance upon this japanese restaurant hidden away at the japanese corner of plaza singapura while aimlessly walking around with my
1580,1580,Kuriya Japanese Fresh Fish Market,f0MBSHFZTJDM29-cd9421A,shopping in a crowded mall is always hell to me looking for something to eat is hell squared fortunately theres kuriya fish market the quick fix of a
1581,1581,Idaten Udon,UZPc8AX08YggZ2Qvous-1Q,so yes its fast food udon but its also pretty darn great its basically like chipotle for udon  pick your noodles pick your protein and your sides
1582,1582,Idaten Udon,UZPc8AX08YggZ2Qvous-1Q,this place is modeled after japanese udon bars  you walk in and add stuff to your udon instead of ordering your udon with predetermined combinations of
1583,1583,Idaten Udon,UZPc8AX08YggZ2Qvous-1Q,i got a sakura udon with tempura enoki and crab cream koroke the tempura and crab cream koroke were delicious only that i stupidly did not see the
1584,1584,Mos Cafe,xNdlNb2A9ycXtGUrgvYIfA,my aunt lives in singapore and recommended that i should try mos burger because its only available in asiai ordered a spicy mos burger and my initial
1585,1585,Mos Cafe,xNdlNb2A9ycXtGUrgvYIfA,i was going for  stars but you do not serve dietlight coke wthi loved you man loved you since i was a teen back in the days when britney
1586,1586,Mos Cafe,xNdlNb2A9ycXtGUrgvYIfA,matcha latte  a new drink from mos burgerthe color looks too tempting not to try well it is good for a fast food standard i like the light matcha
1587,1587,Ajisen Ramen,accjHFFtRrQ84lOJIHEO6w,i feel an obligation to write this review for my fellow yelpers  ajisen is everything you want a ramen place to beconfigurable tasty fast lots of
1588,1588,Ajisen Ramen,accjHFFtRrQ84lOJIHEO6w,this is a review of a lunch with a friend at ajisen ramen in changi city pointthe ambiance is simple functional and
1589,1589,Saizeriya Ristorante E Caffe,5eTubwta0Al9VOP6bQXpfQ,decided to pop in here to check this place outmushroom soup  they made effort to add bits of mushroom and onions for that bite nicegarlic bread 
1590,1590,Wheat Baukuchen,-WMGVS41ETAn1iZampTaLw,wheat baukuchen is located in international plaza and is a great spot to stop by for a  meal they offer japanese flavored salmon or chicken along side
1591,1591,Sushi Express,2dLfeRODstsdTSaciNbB-Q,great value for money at  per plate  free flow of green tea food is fresh and spread is good important to note is they always intro new dishes
1592,1592,Sushi Express,2dLfeRODstsdTSaciNbB-Q,this is a very affordable sushi plate place everything is  eachthe quality of the sushi is average dont expect tatsuya type of fish this is more
1593,1593,Sushi Express,2dLfeRODstsdTSaciNbB-Q,first experience with the sushi express chain was at their  location and it looks like theyve expanded rapidly all over the island including
1594,1594,Chabuton,RVu4qpTNf0eCQgAbWA2a_A,service is ok typical mall food over priced and food not worth the calorie hawker better for price
1595,1595,Chabuton,RVu4qpTNf0eCQgAbWA2a_A,tried this place because i was feeling adventurous read i was feeling a bit lazy to walk over to my go to ramen place  i read that it the chef was a one
1596,1596,Chabuton,RVu4qpTNf0eCQgAbWA2a_A,its poor practice when chefs who received a michelin star in their home country advertise such fact when their singapore outlets are not awarded this is
1597,1597,Tamoya,Nfz1j_8gb44K01Q5mM_eWA,simple delicious udon ordering is pretty simple figure out whether you want regular large extra large bowl select ramen type add tempura and pay i
1598,1598,Tamoya,Nfz1j_8gb44K01Q5mM_eWA,at the japanese mall liang court sits this restaurant of udon it does have a semblance of japanese udon shops tell the person what size of udon youd
1599,1599,Tamoya,Nfz1j_8gb44K01Q5mM_eWA,i followed the good advice of ordering the basic kake udon and added the eggplant jap egg and fish cake tempura i love how they allow you to customize
1600,1600,Wadori,UFtNjAFwgw1hSyLxGFw-ow,i am a big fan of bbq meat on a stick with rice and you call this a skewer most of the time i enjoy this japanese style skewer at torigo then this
1601,1601,Wadori,UFtNjAFwgw1hSyLxGFw-ow,im bias what can i say i love the res group of japanese food outlets ichiban kuriya menichi kushinbo yaki yaki bo love them all so no surprises
1602,1602,Wadori,UFtNjAFwgw1hSyLxGFw-ow,wadori is a stall specializing in japanese skewered meat known as yakitori compared to the widely known yakitori stall toriq i would say that wadori wins
1603,1603,Mos Burger,CzsZI9rWanWx3wyxFKuzvg,just like old town white coffee mos is another one of those chains that i never went to in the past because i assumed it served subpar food and no one
1604,1604,Sushi Tei,tgot6V7YyP6-BJr_E63ybA,popular local sushi chain that always has a long line food and service were both mediocre thoughthis place is popular we waited  minutes for a table
1605,1605,Sushi Tei,tgot6V7YyP6-BJr_E63ybA,probably a more lively chain of restaurant in the cbd neighbourhood on a weekend evening quite a crowd here considering how quiet the surrounding is
1606,1606,Sushi Tei,tgot6V7YyP6-BJr_E63ybA,i must say im not a fan of conveyor belt sushiits for instant gratification but rarely will the expensive stuff go round and roundonly in japan do the
1607,1607,Nihon Mura,yO7_G8z-mlN1iC2Bsp20_Q,ive eaten here a bunch of times over the years and can safely say the quality has plummeted as compared to when i first opened you can start with the
1608,1608,Nihon Mura,yO7_G8z-mlN1iC2Bsp20_Q,this establishment has a few outlets sprouting across the island since  if you are not already  familiar with them they have  different dining
1609,1609,Nihon Mura,yO7_G8z-mlN1iC2Bsp20_Q,this restaurant really need to do something about its dining space  it is lacking of moving space if patron have infant or young children they are unable
1610,1610,Ishi Mura,ETKRz43j84NLBODpNCwaIA,singapore is one of few countries where food both in quality and variety is woven into the very fabric of the culture yes it is present everywherebe
1611,1611,Ishi Mura,ETKRz43j84NLBODpNCwaIA,i was walking around northpoint with my friend and for some reason we started to have a craving for japanese food we happened to walk past this area and
1612,1612,Tori Go!,zBnc0LFbJRDJp1obPuvA_g,service was good and cashier was knowledgeable in explaining the various options food was ready quickly and at the estimated time that cashier mentioned
1613,1613,Tori Go!,zBnc0LFbJRDJp1obPuvA_g,my friend and i usually take the mrt to nex after work for dinner because its only  stops away walking up to the mall from serangoon mrt station we pass
1614,1614,Tori Go!,zBnc0LFbJRDJp1obPuvA_g,torigo used to be a halalcertified eatery unless i missed the halal certificate sign most recently when i passed by i gave torigo at nex a try some
1615,1615,Ajisen Ramen,Ux8tgiMxZwdTuokUVWww0w,either they never change the frying oil or they left the dumplimgs frying for too long the fried smelt comes without lemon the ramen noodle is over
1616,1616,Ajisen Ramen,Ux8tgiMxZwdTuokUVWww0w,a good spot to get a nice quick lunch or dinner in bugis this is my go to place for veg ramen noodle soup and getting exactly what expect each and every
1617,1617,Ajisen Ramen,Ux8tgiMxZwdTuokUVWww0w,first time eating ajisen ramen at bugis junction outlet food is not bad the ordering method is by using a tablet  service charge and  gst not
1618,1618,Wheat Baumkuchen,UNIbVlJtI_SLmzbk1YPzYw,it seemed like the menu was limited on weekends as  menu boards indicated they were only available for weekdays i was hungry after gym and just wanted
1619,1619,Wheat Baumkuchen,UNIbVlJtI_SLmzbk1YPzYw,wheat baumkuchen wb has fast becoming my favorite post workout fuel simply because its convenient food is consistently good and price is reasonable with
1620,1620,Wheat Baumkuchen,UNIbVlJtI_SLmzbk1YPzYw,hmm am i missing something here somehow i did not have an at least  experience when i dined here i tried bull run and salmon neither of which
1621,1621,Sunny Japanese Cuisine,XD2s5mUfNkyLeKHWR3o5Qg,in the  years ive lived in singapore this is probably the worst place ive eaten at and thats a hard prize to get considering im not very fussy
1622,1622,Sunny Japanese Cuisine,XD2s5mUfNkyLeKHWR3o5Qg,very basic japanese food foodcourt standard at best i guess at a price point of less than  per bento set you cant expect much
1623,1623,Sunny Japanese Cuisine,XD2s5mUfNkyLeKHWR3o5Qg,everything under  which is reasonable for a place located in town cheap  quick meal quality as expected  beef  salmon bento  beef was ok 
1624,1624,Man Man Japanese Unagi,73G2fb9fQ1bHRqns3cikmA,we came here at  pm on a monday and there was no line taste if you love unagi your dream will come true really flavorful unagi perfect sauce
1625,1625,Man Man Japanese Unagi,73G2fb9fQ1bHRqns3cikmA,i came across man man some time ago while walking from duxton road to keong saik road i only mention this bit of information because man man is tucked in
1626,1626,Man Man Japanese Unagi,73G2fb9fQ1bHRqns3cikmA,easy to get to from the mrt when i got here there was a long line in the rain but the unagi was so worth it by far the best unagi i have had the unagi
1627,1627,Hokkaido Ramen Santouka,3hxwHzQ432UL3rQAWJG5TA,yesssthe good news i can finally cross santouka off my man i wanna try that one day listthe bad its now on a cravings list and  isnt
1628,1628,Hokkaido Ramen Santouka,3hxwHzQ432UL3rQAWJG5TA,a bit difficult to find  floor far corner looking at the hotel and river mapquest has a different name not helpful ramen santouka is what you have
1629,1629,Hokkaido Ramen Santouka,3hxwHzQ432UL3rQAWJG5TA,great location and great food  for someone who isnt well versed in raman or even like soup there are other options to choose from here that can satisfy
1630,1630,Ramen Keisuke Tori King,Lv5GFFciSK532QIX2ZLqjg,i came here late december on a monday night with my best friend in singapore and let me tell you i still crave their ramen until this very dayi got
1631,1631,Ramen Keisuke Tori King,Lv5GFFciSK532QIX2ZLqjg,recently the outlet had updated its menu and introduced  new dishes from  nov   maze soba ramen clear soup ramen rich soup tan tan mien ultra
1632,1632,Ramen Keisuke Tori King,Lv5GFFciSK532QIX2ZLqjg,dropped by this on a weekend for lunch and was surprised that there was no queue was also a bit confused as the signage at the front of the restaurant said
1633,1633,The Sushi Bar,71aipxvzUEEAd245w61o7A,the service at sushi bar was great with an extremely polite and conscientious staff decor of the location was very intimate but also great for larger
1634,1634,The Sushi Bar,71aipxvzUEEAd245w61o7A,oh this was a great choice to come here its not easy to find as it is inside the mall and the numbering of stores is hard to figure out but looking for
1635,1635,The Sushi Bar,71aipxvzUEEAd245w61o7A,omg yelp let me down big time  i dont know how this place can be rated   stars  im pretty sure you can get much better sushi at costco and better
1636,1636,Hamburg Steak Keisuke,-Viy3cfKKEhpjWh5l5YDWQ,value for money with the free flow salad bar and eggs selection sunny sideup omelette scrambled eggs boiled eggs tamagoyaki youll definitely
1637,1637,Hamburg Steak Keisuke,-Viy3cfKKEhpjWh5l5YDWQ,great value for money especially the free flow salad buffet ive had keisuke ramen so expected this to also be of high standards the hamburg was tender
1638,1638,Hamburg Steak Keisuke,-Viy3cfKKEhpjWh5l5YDWQ,tldr good food and variety for a great price your meal includes unlimited salad bar which is full of different pastas and greens the main course can be
1639,1639,Ippudo,mnaTW8Wm0ESJXf4qqDtS9A,third time a charmive dined at ippudo first in new york and second in hong kong singapore is my favorite like any good restaurant in sg there is wait
1640,1640,Ippudo,mnaTW8Wm0ESJXf4qqDtS9A,came here on a recommendation ramen was outstanding but the real players were the pork buns and the steak very freaking delicious the french fries tastes
1641,1641,Ippudo,mnaTW8Wm0ESJXf4qqDtS9A,loveddd the ramen here came on a wednesday afternoon and there was no wait you cant go wrong with the original broth and medium for noodle hardness the
1642,1642,YAYOI,rGZkfJ6rZh4ECHZOjqOB7Q,yayoiplenty of seats order from a tablet easy does it press on tablet to speak to a waiter fast efficient service good was served pretty
1643,1643,YAYOI,rGZkfJ6rZh4ECHZOjqOB7Q,mall has a choice of several japanese restaurants seating is in an open area no ac but well ventilated with dealing fans  the menu is a large format
1644,1644,YAYOI,rGZkfJ6rZh4ECHZOjqOB7Q,okay i need to update this review given that i frequent this place every  months and is my bfs favorite nearby restaurant yayoiken doesnt deserve
1645,1645,Chabuton,4B9HSwwAovRgufIcw75FpQ,very good ramen actually one of the best ramen was here in singaporei was in the area unsure of what i wanted to eat i came in without reading reviews
1646,1646,Chabuton,4B9HSwwAovRgufIcw75FpQ,another round of ramen lunch yeah i had a lot of ramen just this month chabuton the chain was once supervised by a michelinstarred chef but since
1647,1647,Chabuton,4B9HSwwAovRgufIcw75FpQ,it is been just moments after ive quaffed the dregs of warm luscious broth of my karakara tonkatsu ramen and nibbled on the sordid bits of fried shallot
1648,1648,Sanpoutei Ramen,Mt5OYuQRTjd53r0BWTmJWg,i love ramen and normally i would try a new place just to get a feel for it  i was meeting an old school chum and he recommended this restaurantmmit was a
1649,1649,Sanpoutei Ramen,Mt5OYuQRTjd53r0BWTmJWg,singaporeans have come to expect good ramen as much as reliable transport an efficient civil service or the inevitability of national service death and
1650,1650,Sanpoutei Ramen,Mt5OYuQRTjd53r0BWTmJWg,as amazing as i expected the chasu here is really fantastic and the broth so tastyyou can certainly tell that theyve spent hours boiling it not a
1651,1651,Herbivore,1ibP60gs4dCsB9UtaWZiVA,though more on the expensive side for a vegan japanese restaurant it is really goodim not vegan myself but i was open to eating since i heard high
1652,1652,Herbivore,1ibP60gs4dCsB9UtaWZiVA,spicy ramen nondairy    starsthe noodles were too soft and the mock meat cha shu tasted like some mix between spam and vital wheat gluten mock
1653,1653,Herbivore,1ibP60gs4dCsB9UtaWZiVA,we had family dinner here a couple of times and im sure we will be back the food is well prepared and delicious if you like japanese food then you will
1654,1654,Teppei Syokudo,TZ2FefDuuBtTfna0pmvu3w,teppei syokudo is a sister outlet of the much raved teppei restaurant in tanjong pagar where customers patiently wait for a chance to reserve a dinner spot
1655,1655,Teppei Syokudo,TZ2FefDuuBtTfna0pmvu3w,i was ecstatic to find out that this place was related to the teppei of hourlong lunch queues and  for dinner fame ive been to
1656,1656,Teppei Syokudo,TZ2FefDuuBtTfna0pmvu3w,i was just walking by running errands and looking for breakfast i recognized the  men i had earlier rode on the elevator with and they were working
1657,1657,Sanji Kagoshima Ramen,5C5eyMDznwOuvhTrrx-lrA,decent ramen with good broth in the tanjong pagar area the chasu wasnt super impressive but the broth was i tried the black sesame ramen which i found to
1658,1658,Sanji Kagoshima Ramen,5C5eyMDznwOuvhTrrx-lrA,super simple and super yummy this place totally hit the spot i got the spicy ramen noodle combo with gyoza that was more than enough
1659,1659,Sanji Kagoshima Ramen,5C5eyMDznwOuvhTrrx-lrA,ramen was great i had the extremely hot ramen for  and it was shiok beware its really quite spicy there are  levels of additional spiciness
1660,1660,Tatsu,XgqUi59syfMiPC3b1x2Z6w,had a business lunch at tatsu today and was impressed by the quality and value the most expensive lunch bento on the menu is  which is cheap compared
1661,1661,Tatsu,XgqUi59syfMiPC3b1x2Z6w,the food here is pretty good and worth a visit if youre into teppanyaki singapore has a dearth of these fryinyourface places and the places that dodo
1662,1662,Tatsu,XgqUi59syfMiPC3b1x2Z6w, years is a long time for an fampb outlet to survive in singapore so there must be something that japanese restaurant tatsu is doing right while other
1663,1663,Nihon Mura,9koeIezl6FDMhC6BS4mOKw,when i heard about  for sushi i was thinking whether its a wise choice as i had experienced bad sushi for cheaper prices went to this outlet on a
1664,1664,Nihon Mura,9koeIezl6FDMhC6BS4mOKw,lunch here yesterday first time at nihon mura sushi varieties are really many to be choose from the sushi are not bad the cream puffs and chocolate
1665,1665,Ippudo,E9bCmGu9D-2EkWyX8RkqQQ,this was my first meal after arriving in singapore and i must say that i was definitely impressed  they offer mostly ramen with different broths  there
1666,1666,Ippudo,E9bCmGu9D-2EkWyX8RkqQQ,great ramen gem found in singapore they have a huge selection on ramen and will even ask you how you world like your noodles soft medium or hard rated
1667,1667,Ippudo,E9bCmGu9D-2EkWyX8RkqQQ,ippudo is its name ramen is its game and ramen it does quite well indeed we lucked out to get the last seats before the line was out the door was
1668,1668,Ramen Keisuke Lobster King,44DaNU5UrGwKYxgxnSc5Ug,popped in here after a riverboat and city tour that ended in clarke quay saw they were open late and i took advantage of the fact that things were very
1669,1669,Ramen Keisuke Lobster King,44DaNU5UrGwKYxgxnSc5Ug,the only reason im not giving this place five stars is because ive only been once seriously solid  experience this is the perfect place for a late
1670,1670,Ramen Keisuke Lobster King,44DaNU5UrGwKYxgxnSc5Ug,as the name suggests this place specializes in lobster ramen note that they dont actually serve lobster at all but the broth seems to taste like
1671,1671,Kaiware Japanese Restaurant,xbf4OxaHXPA7BQqPElL1LA,located in orchard road but in the sleepy and quiet tripleone somerset is kaiware japanese restaurant helmed by the japanese food veteran peter loo set
1672,1672,Kaiware Japanese Restaurant,xbf4OxaHXPA7BQqPElL1LA,hidden gem inside an office building which is a shame what isnt a shame is that its my office building really good quality and good value japanese
1673,1673,Kaiware Japanese Restaurant,xbf4OxaHXPA7BQqPElL1LA,this restaurant was only opened a month ago and i dined in because of the word of mouth from my friends   of us dined in last night and we had sashimi
1674,1674,Keisuke Tonkotsu King,x0Pk5Uvy0y63FSzcfmxRpQ,ate here several times even before yelp was created and now that ive eaten it im reminded of yelping and thus heres my review you can read the rest
1675,1675,Keisuke Tonkotsu King,x0Pk5Uvy0y63FSzcfmxRpQ,superb izakaya serving excellent gyoza and other snacks we went there for lunch where they do a lunch set for  you get five gyoza a soup rice and two
1676,1676,Keisuke Tonkotsu King,x0Pk5Uvy0y63FSzcfmxRpQ,this the oldest and most popular outlet of the ramen keisuke chain it is located at the orchid hotel next to the another well known japanese restaurant
1677,1677,Nirai Kanai Okinawan Restaurant,QYxhSVtDOu7M4UUXnwyRFg,located at the basement of liang court i had no idea about this place thanks to a friend who came back from okinawa not too long ago and recommend us to
1678,1678,Nirai Kanai Okinawan Restaurant,QYxhSVtDOu7M4UUXnwyRFg,four stars but still lacking the magic to make it five  regardless this is already one of my favourite restaurants visited during this trip to singapore
1679,1679,Nirai Kanai Okinawan Restaurant,QYxhSVtDOu7M4UUXnwyRFg,irregular hours not a place you want to go to for a late night meal last order varies they close at  but last order is usually  arrived at 
1680,1680,Tsuta Japanese Soba Noodles,LPtMf4KcWYD_T6vI8kA34A,an interesting departure from the usual ramen tsutas famed michelin one star tokyo edition shoyu soba highlights a very refined clean tasting yet
1681,1681,Tsuta Japanese Soba Noodles,LPtMf4KcWYD_T6vI8kA34A,michelin staris tsuta good yes but i dont see how this deserves a star i stumbled upon tsuta while i was looking for a place to eat i figured
1682,1682,Tsuta Japanese Soba Noodles,LPtMf4KcWYD_T6vI8kA34A,the outlet was the first overseas outlet by tsuta 蔦 which originated from tokyo japan which was also known as the worlds first and only michelinstarred
1683,1683,Tonkotsu King Four Seasons,XPQvDZLOrgIoKms31ac8Jg,this was a great find when we were in the mood for ramen simple menu with all options having tonkatsu broth but each made creativelythere is a broth for
1684,1684,Tonkotsu King Four Seasons,XPQvDZLOrgIoKms31ac8Jg,the restaurant was colorful decorated with bright colored paintings decorated the walls it was interesting that there was tatami mats on the chairs
1685,1685,Tonkotsu King Four Seasons,XPQvDZLOrgIoKms31ac8Jg,very disappointed  food they have an ordering sheet where you have some level of customisation on your ramen whether you want to add seaweed eggs
1686,1686,Saboten,1rXOh2alIz8wwLQufa76Dw,‍service‍we were seated very quickly and offered water and menus our orders were taken quickly and the server gladly brought a refill of the salad after
1687,1687,Saboten,1rXOh2alIz8wwLQufa76Dw,very tasty and wellprepared food my personal favorite was the pork sandwich which was perhaps the most flavorful one ive ever had the key was the yummy
1688,1688,Saboten,1rXOh2alIz8wwLQufa76Dw,it feels very different to dine at saboten restaurants in singapore because they are wellfurnished with spacious seatings and bright lightings unlike the
1689,1689,ShuKuu Izakaya,QD44QrLSSaJay7NdiHTx0A,worst service in singapore people were actively unfriendly that is when you could get their attention raw seafood was not particularly fresh and the
1690,1690,ShuKuu Izakaya,QD44QrLSSaJay7NdiHTx0A,we had the cold traditional tofu  ok  nothing outstanding  whitebait with diced capsicum in ponzu sauce  ok  marinated chicken liver in soy sauce 
1691,1691,ShuKuu Izakaya,QD44QrLSSaJay7NdiHTx0A,a colleague brought a group of us here for lunch i was initially skeptical as the place was quite empty upon arrival but that soon changed when the dishes
1692,1692,Ramen Keisuke Tonkotsu King,YhDQYMslXjqQXyObBfYjIA,this is the second outlet of tonkotsu king by ramen keisuke after the first in orchid hotel it is a bigger outlet compared to the first outlet it was
1693,1693,Ramen Keisuke Tonkotsu King,YhDQYMslXjqQXyObBfYjIA,dinner with family nice homely place not good for groups very limited seats only one high chair in whole restaurant food is nice though typical good
1694,1694,Tsuta Japanese Soba Noodles,HpRxalPq36-85PkmYMKGTw,another michelin stared restaurant but this time it is ramen it was very delicious and i came just before they close as the lines here get crazy at lunch
1695,1695,Tsuta Japanese Soba Noodles,HpRxalPq36-85PkmYMKGTw,this is a michelin star noodle from japan they have  stores in singapore as of writing one downtown in the city shopping district and this particular one
1696,1696,Tsuta Japanese Soba Noodles,HpRxalPq36-85PkmYMKGTw,one of the cheapest one star michelin in the world excellent ramen and soba soups some are quite spicy
1697,1697,Ippudo Shaw Centre,ZQpVdMcXKJXK1cxde2XDKg,im a little sadden that this was a recommendation from a local for the best ramen in singapore but to find out that its a chain we have one in san
1698,1698,Ippudo Shaw Centre,ZQpVdMcXKJXK1cxde2XDKg,i was inclined to giving this ippudo at shaw a  stars but on my way out the chefsstaffs in the kitchen simply raised my rating to a  d haha how they
1699,1699,Ippudo Shaw Centre,ZQpVdMcXKJXK1cxde2XDKg,there was bar area next the main dining area as the outlet was currently having a  promotion for its extra rich tonkotsu ramen to celebrate its 
1700,1700,The Ramen House,Np0Dq6rk_1HtrD5sQ7TUFA,a bit pricey but fair considering their locationfood was above average i would give this place  stars but would return again
1701,1701,The Ramen House,Np0Dq6rk_1HtrD5sQ7TUFA,disappointingi had seen some instagrammy pictures of this place and it looked good so i paid a visit unfortunately aesthetics are  really all it
